STATE,SHOW,UNIT,TIME
    NORM,590,       PPM,27/06/2023 12:32
    NORM,590,       PPM,27/06/2023 12:32
    NORM,590,       PPM,27/06/2023 12:32
    NORM,590,       PPM,27/06/2023 12:32
    NORM,590,       PPM,27/06/2023 12:32
    NORM,590,       PPM,27/06/2023 12:32
    NORM,590,       PPM,27/06/2023 12:32
    NORM,590,       PPM,27/06/2023 12:32
    NORM,590,       PPM,27/06/2023 12:32
    NORM,590,       PPM,27/06/2023 12:32
    NORM,591,       PPM,27/06/2023 12:32
    NORM,592,       PPM,27/06/2023 12:33
    NORM,593,       PPM,27/06/2023 12:33
    NORM,594,       PPM,27/06/2023 12:33
    NORM,594,       PPM,27/06/2023 12:33
    NORM,594,       PPM,27/06/2023 12:33
    NORM,593,       PPM,27/06/2023 12:33
    NORM,593,       PPM,27/06/2023 12:33
    NORM,593,       PPM,27/06/2023 12:33
    NORM,593,       PPM,27/06/2023 12:33
    NORM,593,       PPM,27/06/2023 12:33
    NORM,593,       PPM,27/06/2023 12:33
    NORM,594,       PPM,27/06/2023 12:33
    NORM,594,       PPM,27/06/2023 12:34
    NORM,595,       PPM,27/06/2023 12:34
    NORM,596,       PPM,27/06/2023 12:34
    NORM,597,       PPM,27/06/2023 12:34
    NORM,598,       PPM,27/06/2023 12:34
    NORM,599,       PPM,27/06/2023 12:34
    NORM,599,       PPM,27/06/2023 12:34
    NORM,599,       PPM,27/06/2023 12:34
    NORM,598,       PPM,27/06/2023 12:34
    NORM,597,       PPM,27/06/2023 12:34
    NORM,596,       PPM,27/06/2023 12:34
    NORM,595,       PPM,27/06/2023 12:34
    NORM,594,       PPM,27/06/2023 12:35
    NORM,593,       PPM,27/06/2023 12:35
    NORM,593,       PPM,27/06/2023 12:35
    NORM,593,       PPM,27/06/2023 12:35
    NORM,593,       PPM,27/06/2023 12:35
    NORM,594,       PPM,27/06/2023 12:35
    NORM,594,       PPM,27/06/2023 12:35
    NORM,594,       PPM,27/06/2023 12:35
    NORM,594,       PPM,27/06/2023 12:35
    NORM,594,       PPM,27/06/2023 12:35
    NORM,593,       PPM,27/06/2023 12:35
    NORM,592,       PPM,27/06/2023 12:35
    NORM,592,       PPM,27/06/2023 12:36
    NORM,591,       PPM,27/06/2023 12:36
    NORM,590,       PPM,27/06/2023 12:36
    NORM,589,       PPM,27/06/2023 12:36
    NORM,588,       PPM,27/06/2023 12:36
    NORM,587,       PPM,27/06/2023 12:36
    NORM,587,       PPM,27/06/2023 12:36
    NORM,588,       PPM,27/06/2023 12:36
    NORM,588,       PPM,27/06/2023 12:36
    NORM,588,       PPM,27/06/2023 12:36
    NORM,588,       PPM,27/06/2023 12:36
    NORM,587,       PPM,27/06/2023 12:36
    NORM,587,       PPM,27/06/2023 12:37
    NORM,587,       PPM,27/06/2023 12:37
    NORM,587,       PPM,27/06/2023 12:37
    NORM,588,       PPM,27/06/2023 12:37
    NORM,588,       PPM,27/06/2023 12:37
    NORM,588,       PPM,27/06/2023 12:37
    NORM,589,       PPM,27/06/2023 12:37
    NORM,589,       PPM,27/06/2023 12:37
    NORM,588,       PPM,27/06/2023 12:37
    NORM,587,       PPM,27/06/2023 12:37
    NORM,587,       PPM,27/06/2023 12:37
    NORM,587,       PPM,27/06/2023 12:37
    NORM,589,       PPM,27/06/2023 12:38
    NORM,590,       PPM,27/06/2023 12:38
    NORM,591,       PPM,27/06/2023 12:38
    NORM,591,       PPM,27/06/2023 12:38
    NORM,592,       PPM,27/06/2023 12:38
    NORM,592,       PPM,27/06/2023 12:38
    NORM,592,       PPM,27/06/2023 12:38
    NORM,593,       PPM,27/06/2023 12:38
    NORM,594,       PPM,27/06/2023 12:38
    NORM,594,       PPM,27/06/2023 12:38
    NORM,594,       PPM,27/06/2023 12:38
    NORM,593,       PPM,27/06/2023 12:38
    NORM,592,       PPM,27/06/2023 12:39
    NORM,592,       PPM,27/06/2023 12:39
    NORM,591,       PPM,27/06/2023 12:39
    NORM,591,       PPM,27/06/2023 12:39
    NORM,590,       PPM,27/06/2023 12:39
    NORM,590,       PPM,27/06/2023 12:39
    NORM,589,       PPM,27/06/2023 12:39
    NORM,589,       PPM,27/06/2023 12:39
    NORM,590,       PPM,27/06/2023 12:39
    NORM,590,       PPM,27/06/2023 12:39
    NORM,591,       PPM,27/06/2023 12:39
    NORM,591,       PPM,27/06/2023 12:39
    NORM,591,       PPM,27/06/2023 12:40
    NORM,591,       PPM,27/06/2023 12:40
    NORM,592,       PPM,27/06/2023 12:40
    NORM,592,       PPM,27/06/2023 12:40
    NORM,593,       PPM,27/06/2023 12:40
    NORM,593,       PPM,27/06/2023 12:40
    NORM,594,       PPM,27/06/2023 12:40
    NORM,594,       PPM,27/06/2023 12:40
    NORM,594,       PPM,27/06/2023 12:40
    NORM,594,       PPM,27/06/2023 12:40
    NORM,594,       PPM,27/06/2023 12:40
    NORM,594,       PPM,27/06/2023 12:40
    NORM,594,       PPM,27/06/2023 12:41
    NORM,594,       PPM,27/06/2023 12:41
    NORM,594,       PPM,27/06/2023 12:41
    NORM,595,       PPM,27/06/2023 12:41
    NORM,595,       PPM,27/06/2023 12:41
    NORM,594,       PPM,27/06/2023 12:41
    NORM,594,       PPM,27/06/2023 12:41
    NORM,593,       PPM,27/06/2023 12:41
    NORM,592,       PPM,27/06/2023 12:41
    NORM,591,       PPM,27/06/2023 12:41
    NORM,591,       PPM,27/06/2023 12:41
    NORM,591,       PPM,27/06/2023 12:41
    NORM,592,       PPM,27/06/2023 12:42
    NORM,593,       PPM,27/06/2023 12:42
    NORM,594,       PPM,27/06/2023 12:42
    NORM,594,       PPM,27/06/2023 12:42
    NORM,594,       PPM,27/06/2023 12:42
    NORM,595,       PPM,27/06/2023 12:42
    NORM,595,       PPM,27/06/2023 12:42
    NORM,597,       PPM,27/06/2023 12:42
    NORM,599,       PPM,27/06/2023 12:42
    NORM,600,       PPM,27/06/2023 12:42
    NORM,601,       PPM,27/06/2023 12:42
    NORM,601,       PPM,27/06/2023 12:42
    NORM,600,       PPM,27/06/2023 12:43
    NORM,599,       PPM,27/06/2023 12:43
    NORM,598,       PPM,27/06/2023 12:43
    NORM,597,       PPM,27/06/2023 12:43
    NORM,596,       PPM,27/06/2023 12:43
    NORM,596,       PPM,27/06/2023 12:43
    NORM,596,       PPM,27/06/2023 12:43
    NORM,597,       PPM,27/06/2023 12:43
    NORM,597,       PPM,27/06/2023 12:43
    NORM,597,       PPM,27/06/2023 12:43
    NORM,597,       PPM,27/06/2023 12:43
    NORM,596,       PPM,27/06/2023 12:43
    NORM,595,       PPM,27/06/2023 12:44
    NORM,595,       PPM,27/06/2023 12:44
    NORM,594,       PPM,27/06/2023 12:44
    NORM,594,       PPM,27/06/2023 12:44
    NORM,594,       PPM,27/06/2023 12:44
    NORM,593,       PPM,27/06/2023 12:44
    NORM,592,       PPM,27/06/2023 12:44
    NORM,592,       PPM,27/06/2023 12:44
