ID,SHOW,STATE,TIME
"802" ,"606" ,"NOMAL" ,"2023/05/04 03:36:42" 
"803" ,"603" ,"NOMAL" ,"2023/05/04 03:37:13" 
"804" ,"604" ,"NOMAL" ,"2023/05/04 03:37:44" 
"805" ,"602" ,"NOMAL" ,"2023/05/04 03:38:15" 
"806" ,"607" ,"NOMAL" ,"2023/05/04 03:38:46" 
"807" ,"606" ,"NOMAL" ,"2023/05/04 03:39:17" 
"808" ,"606" ,"NOMAL" ,"2023/05/04 03:39:48" 
"809" ,"606" ,"NOMAL" ,"2023/05/04 03:40:19" 
"810" ,"607" ,"NOMAL" ,"2023/05/04 03:40:50" 
"811" ,"608" ,"NOMAL" ,"2023/05/04 03:41:21" 
"812" ,"605" ,"NOMAL" ,"2023/05/04 03:41:52" 
"813" ,"607" ,"NOMAL" ,"2023/05/04 03:42:23" 
"814" ,"606" ,"NOMAL" ,"2023/05/04 03:42:54" 
"815" ,"604" ,"NOMAL" ,"2023/05/04 03:43:25" 
"816" ,"605" ,"NOMAL" ,"2023/05/04 03:43:56" 
"817" ,"605" ,"NOMAL" ,"2023/05/04 03:44:27" 
"818" ,"605" ,"NOMAL" ,"2023/05/04 03:44:58" 
"819" ,"608" ,"NOMAL" ,"2023/05/04 03:45:29" 
"820" ,"607" ,"NOMAL" ,"2023/05/04 03:46:00" 
"821" ,"603" ,"NOMAL" ,"2023/05/04 03:46:31" 
"822" ,"605" ,"NOMAL" ,"2023/05/04 03:47:02" 
"823" ,"608" ,"NOMAL" ,"2023/05/04 03:47:33" 
"824" ,"609" ,"NOMAL" ,"2023/05/04 03:48:04" 
"825" ,"607" ,"NOMAL" ,"2023/05/04 03:48:35" 
"826" ,"602" ,"NOMAL" ,"2023/05/04 03:49:06" 
"827" ,"606" ,"NOMAL" ,"2023/05/04 03:49:37" 
"828" ,"604" ,"NOMAL" ,"2023/05/04 03:50:08" 
"829" ,"608" ,"NOMAL" ,"2023/05/04 03:50:39" 
"830" ,"609" ,"NOMAL" ,"2023/05/04 03:51:10" 
"831" ,"605" ,"NOMAL" ,"2023/05/04 03:51:41" 
"832" ,"606" ,"NOMAL" ,"2023/05/04 03:52:12" 
"833" ,"605" ,"NOMAL" ,"2023/05/04 03:52:43" 
"834" ,"607" ,"NOMAL" ,"2023/05/04 03:53:14" 
"835" ,"605" ,"NOMAL" ,"2023/05/04 03:53:45" 
"836" ,"604" ,"NOMAL" ,"2023/05/04 03:54:16" 
"837" ,"605" ,"NOMAL" ,"2023/05/04 03:54:47" 
"838" ,"606" ,"NOMAL" ,"2023/05/04 03:55:18" 
"839" ,"607" ,"NOMAL" ,"2023/05/04 03:55:49" 
"840" ,"605" ,"NOMAL" ,"2023/05/04 03:56:20" 
"841" ,"604" ,"NOMAL" ,"2023/05/04 03:56:51" 
"842" ,"608" ,"NOMAL" ,"2023/05/04 03:57:22" 
"843" ,"607" ,"NOMAL" ,"2023/05/04 03:57:53" 
"844" ,"610" ,"NOMAL" ,"2023/05/04 03:58:24" 
"845" ,"610" ,"NOMAL" ,"2023/05/04 03:58:55" 
"846" ,"608" ,"NOMAL" ,"2023/05/04 03:59:26" 
"847" ,"606" ,"NOMAL" ,"2023/05/04 03:59:57" 
"848" ,"606" ,"NOMAL" ,"2023/05/04 04:00:28" 
"849" ,"604" ,"NOMAL" ,"2023/05/04 04:00:59" 
"850" ,"605" ,"NOMAL" ,"2023/05/04 04:01:30" 
"851" ,"608" ,"NOMAL" ,"2023/05/04 04:02:01" 
"852" ,"608" ,"NOMAL" ,"2023/05/04 04:02:32" 
"853" ,"604" ,"NOMAL" ,"2023/05/04 04:03:03" 
"854" ,"607" ,"NOMAL" ,"2023/05/04 04:03:34" 
"855" ,"609" ,"NOMAL" ,"2023/05/04 04:04:05" 
"856" ,"609" ,"NOMAL" ,"2023/05/04 04:04:36" 
"857" ,"607" ,"NOMAL" ,"2023/05/04 04:05:07" 
"858" ,"604" ,"NOMAL" ,"2023/05/04 04:05:38" 
"859" ,"602" ,"NOMAL" ,"2023/05/04 04:06:09" 
"860" ,"602" ,"NOMAL" ,"2023/05/04 04:06:40" 
"861" ,"604" ,"NOMAL" ,"2023/05/04 04:07:11" 
"862" ,"602" ,"NOMAL" ,"2023/05/04 04:07:42" 
"863" ,"605" ,"NOMAL" ,"2023/05/04 04:08:13" 
"864" ,"606" ,"NOMAL" ,"2023/05/04 04:08:44" 
"865" ,"607" ,"NOMAL" ,"2023/05/04 04:09:15" 
"866" ,"604" ,"NOMAL" ,"2023/05/04 04:09:46" 
"867" ,"605" ,"NOMAL" ,"2023/05/04 04:10:17" 
"868" ,"603" ,"NOMAL" ,"2023/05/04 04:10:48" 
"869" ,"604" ,"NOMAL" ,"2023/05/04 04:11:19" 
"870" ,"604" ,"NOMAL" ,"2023/05/04 04:11:50" 
"871" ,"600" ,"NOMAL" ,"2023/05/04 04:12:21" 
