PM2.5,PM10,Date&Time
   8mg/m3,   9mg/m3,2020-02-06 13:09:04
   8mg/m3,   9mg/m3,2020-02-06 13:09:09
   8mg/m3,   9mg/m3,2020-02-06 13:09:14
   8mg/m3,   9mg/m3,2020-02-06 13:09:19
   9mg/m3,  10mg/m3,2020-02-06 13:09:24
  10mg/m3,  11mg/m3,2020-02-06 13:09:29
  10mg/m3,  11mg/m3,2020-02-06 13:09:34
  11mg/m3,  12mg/m3,2020-02-06 13:09:39
  11mg/m3,  12mg/m3,2020-02-06 13:09:44
   9mg/m3,  10mg/m3,2020-02-06 13:09:49
   9mg/m3,  10mg/m3,2020-02-06 13:09:54
   8mg/m3,   9mg/m3,2020-02-06 13:09:59
   8mg/m3,   9mg/m3,2020-02-06 13:10:04
   9mg/m3,  10mg/m3,2020-02-06 13:10:09
   8mg/m3,   9mg/m3,2020-02-06 13:10:14
  10mg/m3,  11mg/m3,2020-02-06 13:10:19
   9mg/m3,  10mg/m3,2020-02-06 13:10:24
  10mg/m3,  11mg/m3,2020-02-06 13:10:29
   9mg/m3,  11mg/m3,2020-02-06 13:10:34
  10mg/m3,  11mg/m3,2020-02-06 13:10:39
  10mg/m3,  11mg/m3,2020-02-06 13:10:44
  10mg/m3,  11mg/m3,2020-02-06 13:10:49
  10mg/m3,  11mg/m3,2020-02-06 13:10:54
  10mg/m3,  11mg/m3,2020-02-06 13:10:59
  10mg/m3,  11mg/m3,2020-02-06 13:11:04
  10mg/m3,  11mg/m3,2020-02-06 13:11:09
  10mg/m3,  11mg/m3,2020-02-06 13:11:14
   9mg/m3,  10mg/m3,2020-02-06 13:11:19
   8mg/m3,   9mg/m3,2020-02-06 13:11:24
   8mg/m3,   9mg/m3,2020-02-06 13:11:29
   7mg/m3,   8mg/m3,2020-02-06 13:11:34
   8mg/m3,   9mg/m3,2020-02-06 13:11:39
   8mg/m3,   9mg/m3,2020-02-06 13:11:44
   7mg/m3,   8mg/m3,2020-02-06 13:11:49
   7mg/m3,   8mg/m3,2020-02-06 13:11:54
   7mg/m3,   8mg/m3,2020-02-06 13:11:59
   6mg/m3,   7mg/m3,2020-02-06 13:12:04
   7mg/m3,   8mg/m3,2020-02-06 13:12:09
   7mg/m3,   8mg/m3,2020-02-06 13:12:14
   9mg/m3,  10mg/m3,2020-02-06 13:12:19
  11mg/m3,  13mg/m3,2020-02-06 13:12:24
  12mg/m3,  14mg/m3,2020-02-06 13:12:29
  11mg/m3,  14mg/m3,2020-02-06 13:12:34
  11mg/m3,  13mg/m3,2020-02-06 13:12:39
  11mg/m3,  13mg/m3,2020-02-06 13:12:44
   9mg/m3,  11mg/m3,2020-02-06 13:12:49
   9mg/m3,  10mg/m3,2020-02-06 13:12:54
   9mg/m3,  10mg/m3,2020-02-06 13:12:59
   9mg/m3,  10mg/m3,2020-02-06 13:13:04
   9mg/m3,  10mg/m3,2020-02-06 13:13:09
  10mg/m3,  11mg/m3,2020-02-06 13:13:14
  10mg/m3,  11mg/m3,2020-02-06 13:13:19
   9mg/m3,  11mg/m3,2020-02-06 13:13:24
  11mg/m3,  13mg/m3,2020-02-06 13:13:29
  11mg/m3,  13mg/m3,2020-02-06 13:13:34
  14mg/m3,  17mg/m3,2020-02-06 13:13:39
  14mg/m3,  16mg/m3,2020-02-06 13:13:44
  13mg/m3,  15mg/m3,2020-02-06 13:13:49
  12mg/m3,  13mg/m3,2020-02-06 13:13:54
   9mg/m3,  10mg/m3,2020-02-06 13:13:59
  10mg/m3,  11mg/m3,2020-02-06 13:14:04
   7mg/m3,   8mg/m3,2020-02-06 13:14:09
   9mg/m3,  10mg/m3,2020-02-06 13:14:14
  12mg/m3,  13mg/m3,2020-02-06 13:14:19
  13mg/m3,  14mg/m3,2020-02-06 13:14:24
  12mg/m3,  13mg/m3,2020-02-06 13:14:29
  13mg/m3,  14mg/m3,2020-02-06 13:14:34
  11mg/m3,  12mg/m3,2020-02-06 13:14:39
  10mg/m3,  11mg/m3,2020-02-06 13:14:44
  13mg/m3,  14mg/m3,2020-02-06 13:14:49
  16mg/m3,  18mg/m3,2020-02-06 13:14:54
  15mg/m3,  16mg/m3,2020-02-06 13:14:59
  14mg/m3,  15mg/m3,2020-02-06 13:15:04
  13mg/m3,  14mg/m3,2020-02-06 13:15:09
  10mg/m3,  11mg/m3,2020-02-06 13:15:14
   9mg/m3,  10mg/m3,2020-02-06 13:15:19
  11mg/m3,  12mg/m3,2020-02-06 13:15:24
  14mg/m3,  15mg/m3,2020-02-06 13:15:29
  12mg/m3,  13mg/m3,2020-02-06 13:15:34
  11mg/m3,  12mg/m3,2020-02-06 13:15:39
  10mg/m3,  11mg/m3,2020-02-06 13:15:44
   9mg/m3,  10mg/m3,2020-02-06 13:15:49
   8mg/m3,   9mg/m3,2020-02-06 13:15:54
   9mg/m3,  10mg/m3,2020-02-06 13:15:59
   9mg/m3,  12mg/m3,2020-02-06 13:16:04
   9mg/m3,  14mg/m3,2020-02-06 13:16:09
   9mg/m3,  14mg/m3,2020-02-06 13:16:14
   7mg/m3,  12mg/m3,2020-02-06 13:16:19
   8mg/m3,  11mg/m3,2020-02-06 13:16:24
   9mg/m3,  11mg/m3,2020-02-06 13:16:29
  10mg/m3,  11mg/m3,2020-02-06 13:16:34
  10mg/m3,  11mg/m3,2020-02-06 13:16:39
  12mg/m3,  13mg/m3,2020-02-06 13:16:44
  12mg/m3,  13mg/m3,2020-02-06 13:16:49
  12mg/m3,  13mg/m3,2020-02-06 13:16:54
  11mg/m3,  13mg/m3,2020-02-06 13:16:59
  11mg/m3,  13mg/m3,2020-02-06 13:17:04
  10mg/m3,  12mg/m3,2020-02-06 13:17:09
  10mg/m3,  12mg/m3,2020-02-06 13:17:14
   9mg/m3,  10mg/m3,2020-02-06 13:17:19
   9mg/m3,  10mg/m3,2020-02-06 13:17:24
   9mg/m3,  11mg/m3,2020-02-06 13:17:29
   8mg/m3,  12mg/m3,2020-02-06 13:17:34
   8mg/m3,  12mg/m3,2020-02-06 13:17:39
   7mg/m3,  11mg/m3,2020-02-06 13:17:44
  10mg/m3,  14mg/m3,2020-02-06 13:17:49
   9mg/m3,  12mg/m3,2020-02-06 13:17:54
  11mg/m3,  12mg/m3,2020-02-06 13:17:59
  12mg/m3,  13mg/m3,2020-02-06 13:18:04
  12mg/m3,  13mg/m3,2020-02-06 13:18:09
  11mg/m3,  12mg/m3,2020-02-06 13:18:14
  12mg/m3,  13mg/m3,2020-02-06 13:18:19
  11mg/m3,  12mg/m3,2020-02-06 13:18:24
  11mg/m3,  13mg/m3,2020-02-06 13:18:29
  12mg/m3,  13mg/m3,2020-02-06 13:18:34
  11mg/m3,  13mg/m3,2020-02-06 13:18:39
  10mg/m3,  12mg/m3,2020-02-06 13:18:44
  11mg/m3,  12mg/m3,2020-02-06 13:18:49
  11mg/m3,  12mg/m3,2020-02-06 13:18:54
  11mg/m3,  12mg/m3,2020-02-06 13:18:59
  10mg/m3,  11mg/m3,2020-02-06 13:19:04
  11mg/m3,  12mg/m3,2020-02-06 13:19:09
  11mg/m3,  12mg/m3,2020-02-06 13:19:14
  11mg/m3,  13mg/m3,2020-02-06 13:19:19
  12mg/m3,  13mg/m3,2020-02-06 13:19:24
  11mg/m3,  13mg/m3,2020-02-06 13:19:29
  10mg/m3,  11mg/m3,2020-02-06 13:19:34
  10mg/m3,  11mg/m3,2020-02-06 13:19:39
   8mg/m3,  11mg/m3,2020-02-06 13:19:44
   9mg/m3,  11mg/m3,2020-02-06 13:19:49
  10mg/m3,  11mg/m3,2020-02-06 13:19:54
  10mg/m3,  12mg/m3,2020-02-06 13:19:59
   9mg/m3,  11mg/m3,2020-02-06 13:20:04
   9mg/m3,  10mg/m3,2020-02-06 13:20:09
   8mg/m3,   9mg/m3,2020-02-06 13:20:14
   8mg/m3,   9mg/m3,2020-02-06 13:20:19
   9mg/m3,  10mg/m3,2020-02-06 13:20:24
   9mg/m3,  10mg/m3,2020-02-06 13:20:29
  11mg/m3,  12mg/m3,2020-02-06 13:20:34
  12mg/m3,  13mg/m3,2020-02-06 13:20:39
  11mg/m3,  12mg/m3,2020-02-06 13:20:44
  12mg/m3,  13mg/m3,2020-02-06 13:20:49
  11mg/m3,  12mg/m3,2020-02-06 13:20:54
  12mg/m3,  13mg/m3,2020-02-06 13:20:59
  10mg/m3,  11mg/m3,2020-02-06 13:21:04
   9mg/m3,  10mg/m3,2020-02-06 13:21:09
  10mg/m3,  12mg/m3,2020-02-06 13:21:14
  10mg/m3,  12mg/m3,2020-02-06 13:21:19
  10mg/m3,  14mg/m3,2020-02-06 13:21:24
  11mg/m3,  16mg/m3,2020-02-06 13:21:29
  11mg/m3,  19mg/m3,2020-02-06 13:21:34
  11mg/m3,  17mg/m3,2020-02-06 13:21:39
   9mg/m3,  14mg/m3,2020-02-06 13:21:44
   9mg/m3,  15mg/m3,2020-02-06 13:21:49
  10mg/m3,  12mg/m3,2020-02-06 13:21:54
  10mg/m3,  11mg/m3,2020-02-06 13:21:59
  10mg/m3,  11mg/m3,2020-02-06 13:22:04
  11mg/m3,  12mg/m3,2020-02-06 13:22:09
  11mg/m3,  12mg/m3,2020-02-06 13:22:14
   9mg/m3,  11mg/m3,2020-02-06 13:22:19
  10mg/m3,  11mg/m3,2020-02-06 13:22:24
   9mg/m3,  11mg/m3,2020-02-06 13:22:29
  10mg/m3,  11mg/m3,2020-02-06 13:22:34
   9mg/m3,  10mg/m3,2020-02-06 13:22:39
  10mg/m3,  11mg/m3,2020-02-06 13:22:44
  10mg/m3,  11mg/m3,2020-02-06 13:22:49
  10mg/m3,  12mg/m3,2020-02-06 13:22:54
  10mg/m3,  13mg/m3,2020-02-06 13:22:59
   9mg/m3,  12mg/m3,2020-02-06 13:23:04
  11mg/m3,  13mg/m3,2020-02-06 13:23:09
  11mg/m3,  14mg/m3,2020-02-06 13:23:14
  10mg/m3,  11mg/m3,2020-02-06 13:23:19
  10mg/m3,  11mg/m3,2020-02-06 13:23:24
  11mg/m3,  12mg/m3,2020-02-06 13:23:29
  11mg/m3,  12mg/m3,2020-02-06 13:23:34
  11mg/m3,  12mg/m3,2020-02-06 13:23:39
  11mg/m3,  13mg/m3,2020-02-06 13:23:44
  10mg/m3,  12mg/m3,2020-02-06 13:23:49
   9mg/m3,  10mg/m3,2020-02-06 13:23:54
   8mg/m3,   9mg/m3,2020-02-06 13:23:59
   8mg/m3,   9mg/m3,2020-02-06 13:24:04
   8mg/m3,   9mg/m3,2020-02-06 13:24:09
   9mg/m3,  10mg/m3,2020-02-06 13:24:14
  10mg/m3,  11mg/m3,2020-02-06 13:24:19
   9mg/m3,  10mg/m3,2020-02-06 13:24:24
   9mg/m3,  10mg/m3,2020-02-06 13:24:29
  10mg/m3,  13mg/m3,2020-02-06 13:24:34
   9mg/m3,  11mg/m3,2020-02-06 13:24:39
   9mg/m3,  12mg/m3,2020-02-06 13:24:44
  10mg/m3,  12mg/m3,2020-02-06 13:24:49
  10mg/m3,  12mg/m3,2020-02-06 13:24:54
   9mg/m3,  10mg/m3,2020-02-06 13:24:59
   9mg/m3,  10mg/m3,2020-02-06 13:25:04
   8mg/m3,  10mg/m3,2020-02-06 13:25:09
   9mg/m3,  10mg/m3,2020-02-06 13:25:14
   9mg/m3,  10mg/m3,2020-02-06 13:25:19
  10mg/m3,  12mg/m3,2020-02-06 13:25:24
  11mg/m3,  12mg/m3,2020-02-06 13:25:29
  12mg/m3,  13mg/m3,2020-02-06 13:25:34
  11mg/m3,  12mg/m3,2020-02-06 13:25:39
  10mg/m3,  11mg/m3,2020-02-06 13:25:44
   9mg/m3,  10mg/m3,2020-02-06 13:25:49
   9mg/m3,  10mg/m3,2020-02-06 13:25:54
   8mg/m3,   9mg/m3,2020-02-06 13:25:59
   9mg/m3,  10mg/m3,2020-02-06 13:26:04
   9mg/m3,  10mg/m3,2020-02-06 13:26:09
   8mg/m3,   9mg/m3,2020-02-06 13:26:14
   9mg/m3,  10mg/m3,2020-02-06 13:26:19
   8mg/m3,   9mg/m3,2020-02-06 13:26:24
   7mg/m3,   8mg/m3,2020-02-06 13:26:29
   8mg/m3,   9mg/m3,2020-02-06 13:26:34
  10mg/m3,  11mg/m3,2020-02-06 13:26:39
  10mg/m3,  12mg/m3,2020-02-06 13:26:44
  10mg/m3,  14mg/m3,2020-02-06 13:26:49
  11mg/m3,  18mg/m3,2020-02-06 13:26:56
  10mg/m3,  17mg/m3,2020-02-06 13:27:01
   9mg/m3,  15mg/m3,2020-02-06 13:27:06
  10mg/m3,  14mg/m3,2020-02-06 13:27:11
  10mg/m3,  14mg/m3,2020-02-06 13:27:16
   8mg/m3,  10mg/m3,2020-02-06 13:27:21
   9mg/m3,  10mg/m3,2020-02-06 13:27:26
   9mg/m3,  10mg/m3,2020-02-06 13:27:31
  10mg/m3,  11mg/m3,2020-02-06 13:27:36
   9mg/m3,  10mg/m3,2020-02-06 13:27:41
   9mg/m3,  10mg/m3,2020-02-06 13:27:46
  10mg/m3,  11mg/m3,2020-02-06 13:27:51
   8mg/m3,  10mg/m3,2020-02-06 13:27:56
   8mg/m3,  10mg/m3,2020-02-06 13:28:01
   8mg/m3,  13mg/m3,2020-02-06 13:28:06
   8mg/m3,  12mg/m3,2020-02-06 13:28:11
   7mg/m3,  12mg/m3,2020-02-06 13:28:16
   8mg/m3,  11mg/m3,2020-02-06 13:28:21
   8mg/m3,  12mg/m3,2020-02-06 13:28:26
   8mg/m3,  11mg/m3,2020-02-06 13:28:31
   9mg/m3,  10mg/m3,2020-02-06 13:28:36
   9mg/m3,  10mg/m3,2020-02-06 13:28:41
   9mg/m3,  10mg/m3,2020-02-06 13:28:46
  10mg/m3,  11mg/m3,2020-02-06 13:28:51
  11mg/m3,  12mg/m3,2020-02-06 13:28:56
  10mg/m3,  12mg/m3,2020-02-06 13:29:01
  11mg/m3,  12mg/m3,2020-02-06 13:29:06
  11mg/m3,  13mg/m3,2020-02-06 13:29:11
  11mg/m3,  12mg/m3,2020-02-06 13:29:16
  10mg/m3,  11mg/m3,2020-02-06 13:29:21
  11mg/m3,  12mg/m3,2020-02-06 13:29:26
  11mg/m3,  12mg/m3,2020-02-06 13:29:31
   9mg/m3,  10mg/m3,2020-02-06 13:29:36
  11mg/m3,  12mg/m3,2020-02-06 13:29:41
  13mg/m3,  14mg/m3,2020-02-06 13:29:46
  11mg/m3,  12mg/m3,2020-02-06 13:29:51
  12mg/m3,  13mg/m3,2020-02-06 13:29:56
  12mg/m3,  13mg/m3,2020-02-06 13:30:01
   9mg/m3,  10mg/m3,2020-02-06 13:30:06
   9mg/m3,  10mg/m3,2020-02-06 13:30:11
   9mg/m3,  10mg/m3,2020-02-06 13:30:16
   9mg/m3,  10mg/m3,2020-02-06 13:30:21
  10mg/m3,  11mg/m3,2020-02-06 13:30:26
  11mg/m3,  12mg/m3,2020-02-06 13:30:31
  11mg/m3,  12mg/m3,2020-02-06 13:30:36
  10mg/m3,  11mg/m3,2020-02-06 13:30:41
   9mg/m3,  10mg/m3,2020-02-06 13:30:46
   9mg/m3,  10mg/m3,2020-02-06 13:30:51
   8mg/m3,   9mg/m3,2020-02-06 13:30:56
  10mg/m3,  11mg/m3,2020-02-06 13:31:01
  10mg/m3,  11mg/m3,2020-02-06 13:31:06
  11mg/m3,  12mg/m3,2020-02-06 13:31:11
  12mg/m3,  13mg/m3,2020-02-06 13:31:16
  11mg/m3,  12mg/m3,2020-02-06 13:31:21
   9mg/m3,  10mg/m3,2020-02-06 13:31:26
   9mg/m3,  10mg/m3,2020-02-06 13:31:31
   8mg/m3,   9mg/m3,2020-02-06 13:31:36
   6mg/m3,   7mg/m3,2020-02-06 13:31:41
   7mg/m3,   8mg/m3,2020-02-06 13:31:46
   7mg/m3,   8mg/m3,2020-02-06 13:31:51
   8mg/m3,   9mg/m3,2020-02-06 13:31:56
  10mg/m3,  11mg/m3,2020-02-06 13:32:01
  11mg/m3,  12mg/m3,2020-02-06 13:32:06
  11mg/m3,  13mg/m3,2020-02-06 13:32:11
  13mg/m3,  14mg/m3,2020-02-06 13:32:16
  13mg/m3,  14mg/m3,2020-02-06 13:32:21
  12mg/m3,  13mg/m3,2020-02-06 13:32:26
  11mg/m3,  12mg/m3,2020-02-06 13:32:31
  10mg/m3,  12mg/m3,2020-02-06 13:32:36
   8mg/m3,  10mg/m3,2020-02-06 13:32:41
   9mg/m3,  11mg/m3,2020-02-06 13:32:46
   9mg/m3,  11mg/m3,2020-02-06 13:32:51
  10mg/m3,  11mg/m3,2020-02-06 13:32:56
  11mg/m3,  12mg/m3,2020-02-06 13:33:01
  11mg/m3,  12mg/m3,2020-02-06 13:33:06
  10mg/m3,  11mg/m3,2020-02-06 13:33:11
  11mg/m3,  12mg/m3,2020-02-06 13:33:16
  10mg/m3,  11mg/m3,2020-02-06 13:33:21
   9mg/m3,  10mg/m3,2020-02-06 13:33:26
  10mg/m3,  11mg/m3,2020-02-06 13:33:31
  11mg/m3,  12mg/m3,2020-02-06 13:33:36
  10mg/m3,  11mg/m3,2020-02-06 13:33:41
  10mg/m3,  11mg/m3,2020-02-06 13:33:46
   9mg/m3,  12mg/m3,2020-02-06 13:33:51
   8mg/m3,  11mg/m3,2020-02-06 13:33:56
   9mg/m3,  10mg/m3,2020-02-06 13:34:01
  12mg/m3,  14mg/m3,2020-02-06 13:34:06
  14mg/m3,  16mg/m3,2020-02-06 13:34:11
  12mg/m3,  13mg/m3,2020-02-06 13:34:16
  12mg/m3,  13mg/m3,2020-02-06 13:34:21
  10mg/m3,  11mg/m3,2020-02-06 13:34:26
  11mg/m3,  12mg/m3,2020-02-06 13:34:31
   9mg/m3,  10mg/m3,2020-02-06 13:34:36
   9mg/m3,  10mg/m3,2020-02-06 13:34:41
   9mg/m3,  10mg/m3,2020-02-06 13:34:46
   9mg/m3,  10mg/m3,2020-02-06 13:34:51
   8mg/m3,  10mg/m3,2020-02-06 13:34:56
   9mg/m3,  10mg/m3,2020-02-06 13:35:01
   8mg/m3,   9mg/m3,2020-02-06 13:35:06
  10mg/m3,  11mg/m3,2020-02-06 13:35:11
   9mg/m3,  10mg/m3,2020-02-06 13:35:16
  10mg/m3,  11mg/m3,2020-02-06 13:35:21
   9mg/m3,  10mg/m3,2020-02-06 13:35:26
   9mg/m3,  10mg/m3,2020-02-06 13:35:31
   9mg/m3,  11mg/m3,2020-02-06 13:35:36
  10mg/m3,  13mg/m3,2020-02-06 13:35:41
  10mg/m3,  13mg/m3,2020-02-06 13:35:46
  11mg/m3,  14mg/m3,2020-02-06 13:35:51
  11mg/m3,  14mg/m3,2020-02-06 13:35:56
  11mg/m3,  12mg/m3,2020-02-06 13:36:01
   9mg/m3,  10mg/m3,2020-02-06 13:36:06
  10mg/m3,  11mg/m3,2020-02-06 13:36:11
  10mg/m3,  12mg/m3,2020-02-06 13:36:16
  10mg/m3,  13mg/m3,2020-02-06 13:36:21
   9mg/m3,  11mg/m3,2020-02-06 13:36:26
   9mg/m3,  13mg/m3,2020-02-06 13:36:31
  10mg/m3,  14mg/m3,2020-02-06 13:36:36
  12mg/m3,  13mg/m3,2020-02-06 13:36:41
  12mg/m3,  13mg/m3,2020-02-06 13:36:46
  11mg/m3,  12mg/m3,2020-02-06 13:36:51
  11mg/m3,  12mg/m3,2020-02-06 13:36:56
  10mg/m3,  12mg/m3,2020-02-06 13:37:01
  10mg/m3,  12mg/m3,2020-02-06 13:37:06
   9mg/m3,  11mg/m3,2020-02-06 13:37:11
  10mg/m3,  12mg/m3,2020-02-06 13:37:16
   9mg/m3,  11mg/m3,2020-02-06 13:37:21
   8mg/m3,   9mg/m3,2020-02-06 13:37:26
   8mg/m3,   9mg/m3,2020-02-06 13:37:31
   6mg/m3,   7mg/m3,2020-02-06 13:37:36
   8mg/m3,   9mg/m3,2020-02-06 13:37:41
   8mg/m3,  10mg/m3,2020-02-06 13:37:46
   8mg/m3,  10mg/m3,2020-02-06 13:37:51
   8mg/m3,  11mg/m3,2020-02-06 13:37:56
   6mg/m3,   9mg/m3,2020-02-06 13:38:01
   6mg/m3,  10mg/m3,2020-02-06 13:38:06
   5mg/m3,   7mg/m3,2020-02-06 13:38:11
   6mg/m3,   8mg/m3,2020-02-06 13:38:16
   7mg/m3,   8mg/m3,2020-02-06 13:38:21
   7mg/m3,   8mg/m3,2020-02-06 13:38:26
   7mg/m3,   8mg/m3,2020-02-06 13:38:31
   7mg/m3,   8mg/m3,2020-02-06 13:38:36
   7mg/m3,   8mg/m3,2020-02-06 13:38:41
   6mg/m3,   8mg/m3,2020-02-06 13:38:46
   6mg/m3,   8mg/m3,2020-02-06 13:38:51
   7mg/m3,   8mg/m3,2020-02-06 13:38:56
  10mg/m3,  14mg/m3,2020-02-06 13:39:01
   9mg/m3,  14mg/m3,2020-02-06 13:39:06
   9mg/m3,  12mg/m3,2020-02-06 13:39:11
  11mg/m3,  14mg/m3,2020-02-06 13:39:16
  10mg/m3,  13mg/m3,2020-02-06 13:39:21
   8mg/m3,   9mg/m3,2020-02-06 13:39:26
   8mg/m3,   9mg/m3,2020-02-06 13:39:31
   8mg/m3,   9mg/m3,2020-02-06 13:39:36
   7mg/m3,   8mg/m3,2020-02-06 13:39:41
   7mg/m3,   8mg/m3,2020-02-06 13:39:46
   7mg/m3,   9mg/m3,2020-02-06 13:39:51
   8mg/m3,   9mg/m3,2020-02-06 13:39:56
   9mg/m3,  10mg/m3,2020-02-06 13:40:01
   9mg/m3,  10mg/m3,2020-02-06 13:40:06
   9mg/m3,  10mg/m3,2020-02-06 13:40:11
   8mg/m3,   9mg/m3,2020-02-06 13:40:16
   9mg/m3,  10mg/m3,2020-02-06 13:40:21
   8mg/m3,   9mg/m3,2020-02-06 13:40:26
   7mg/m3,   8mg/m3,2020-02-06 13:40:31
   8mg/m3,   9mg/m3,2020-02-06 13:40:36
   8mg/m3,   9mg/m3,2020-02-06 13:40:41
   7mg/m3,   8mg/m3,2020-02-06 13:40:46
   7mg/m3,   9mg/m3,2020-02-06 13:40:51
   8mg/m3,   9mg/m3,2020-02-06 13:40:56
   8mg/m3,   9mg/m3,2020-02-06 13:41:01
   8mg/m3,  10mg/m3,2020-02-06 13:41:06
  10mg/m3,  11mg/m3,2020-02-06 13:41:11
  10mg/m3,  11mg/m3,2020-02-06 13:41:16
  11mg/m3,  12mg/m3,2020-02-06 13:41:21
  10mg/m3,  11mg/m3,2020-02-06 13:41:26
  10mg/m3,  11mg/m3,2020-02-06 13:41:31
  10mg/m3,  11mg/m3,2020-02-06 13:41:36
  10mg/m3,  11mg/m3,2020-02-06 13:41:41
   9mg/m3,  10mg/m3,2020-02-06 13:41:46
   9mg/m3,  10mg/m3,2020-02-06 13:41:51
   9mg/m3,  10mg/m3,2020-02-06 13:41:56
   8mg/m3,   9mg/m3,2020-02-06 13:42:01
   8mg/m3,   9mg/m3,2020-02-06 13:42:06
   9mg/m3,  10mg/m3,2020-02-06 13:42:11
  10mg/m3,  11mg/m3,2020-02-06 13:42:16
  10mg/m3,  11mg/m3,2020-02-06 13:42:21
  10mg/m3,  11mg/m3,2020-02-06 13:42:26
  11mg/m3,  12mg/m3,2020-02-06 13:42:31
  12mg/m3,  14mg/m3,2020-02-06 13:42:36
  11mg/m3,  12mg/m3,2020-02-06 13:42:41
  12mg/m3,  14mg/m3,2020-02-06 13:42:46
  13mg/m3,  14mg/m3,2020-02-06 13:42:51
  11mg/m3,  12mg/m3,2020-02-06 13:42:56
  10mg/m3,  11mg/m3,2020-02-06 13:43:01
  11mg/m3,  12mg/m3,2020-02-06 13:43:06
   9mg/m3,  10mg/m3,2020-02-06 13:43:11
   9mg/m3,  10mg/m3,2020-02-06 13:43:16
   8mg/m3,   9mg/m3,2020-02-06 13:43:21
   8mg/m3,   9mg/m3,2020-02-06 13:43:26
   9mg/m3,  11mg/m3,2020-02-06 13:43:31
   9mg/m3,  10mg/m3,2020-02-06 13:43:36
  11mg/m3,  12mg/m3,2020-02-06 13:43:41
   9mg/m3,  11mg/m3,2020-02-06 13:43:46
  10mg/m3,  13mg/m3,2020-02-06 13:43:51
   9mg/m3,  11mg/m3,2020-02-06 13:43:56
   9mg/m3,  12mg/m3,2020-02-06 13:44:01
   7mg/m3,   9mg/m3,2020-02-06 13:44:06
   8mg/m3,  10mg/m3,2020-02-06 13:44:11
   8mg/m3,   9mg/m3,2020-02-06 13:44:16
   9mg/m3,  10mg/m3,2020-02-06 13:44:21
   7mg/m3,   8mg/m3,2020-02-06 13:44:26
  10mg/m3,  12mg/m3,2020-02-06 13:44:31
  10mg/m3,  13mg/m3,2020-02-06 13:44:36
   8mg/m3,  10mg/m3,2020-02-06 13:44:41
   9mg/m3,  10mg/m3,2020-02-06 13:44:46
   8mg/m3,  10mg/m3,2020-02-06 13:44:51
   8mg/m3,   9mg/m3,2020-02-06 13:44:56
   8mg/m3,  11mg/m3,2020-02-06 13:45:01
   8mg/m3,  12mg/m3,2020-02-06 13:45:06
   9mg/m3,  13mg/m3,2020-02-06 13:45:11
  10mg/m3,  14mg/m3,2020-02-06 13:45:16
   9mg/m3,  13mg/m3,2020-02-06 13:45:21
  10mg/m3,  14mg/m3,2020-02-06 13:45:26
  10mg/m3,  12mg/m3,2020-02-06 13:45:31
  10mg/m3,  12mg/m3,2020-02-06 13:45:36
   9mg/m3,  11mg/m3,2020-02-06 13:45:41
   8mg/m3,   9mg/m3,2020-02-06 13:45:46
   8mg/m3,   9mg/m3,2020-02-06 13:45:51
   7mg/m3,   8mg/m3,2020-02-06 13:45:56
   7mg/m3,   8mg/m3,2020-02-06 13:46:01
   6mg/m3,   7mg/m3,2020-02-06 13:46:06
   7mg/m3,   8mg/m3,2020-02-06 13:46:11
   7mg/m3,   8mg/m3,2020-02-06 13:46:16
   7mg/m3,   8mg/m3,2020-02-06 13:46:21
   7mg/m3,   8mg/m3,2020-02-06 13:46:26
   7mg/m3,   8mg/m3,2020-02-06 13:46:31
   8mg/m3,   9mg/m3,2020-02-06 13:46:36
   8mg/m3,   9mg/m3,2020-02-06 13:46:41
   7mg/m3,   9mg/m3,2020-02-06 13:46:46
   8mg/m3,   9mg/m3,2020-02-06 13:46:51
   8mg/m3,  10mg/m3,2020-02-06 13:46:56
   7mg/m3,   9mg/m3,2020-02-06 13:47:01
   8mg/m3,  10mg/m3,2020-02-06 13:47:06
   9mg/m3,  10mg/m3,2020-02-06 13:47:11
   8mg/m3,  11mg/m3,2020-02-06 13:47:16
  10mg/m3,  12mg/m3,2020-02-06 13:47:21
  10mg/m3,  15mg/m3,2020-02-06 13:47:26
  10mg/m3,  16mg/m3,2020-02-06 13:47:31
  10mg/m3,  16mg/m3,2020-02-06 13:47:36
  10mg/m3,  14mg/m3,2020-02-06 13:47:41
  12mg/m3,  16mg/m3,2020-02-06 13:47:46
  12mg/m3,  14mg/m3,2020-02-06 13:47:51
  11mg/m3,  12mg/m3,2020-02-06 13:47:56
  10mg/m3,  11mg/m3,2020-02-06 13:48:01
  10mg/m3,  11mg/m3,2020-02-06 13:48:06
   8mg/m3,   9mg/m3,2020-02-06 13:48:11
   8mg/m3,  10mg/m3,2020-02-06 13:48:16
  10mg/m3,  12mg/m3,2020-02-06 13:48:21
  10mg/m3,  11mg/m3,2020-02-06 13:48:26
  10mg/m3,  11mg/m3,2020-02-06 13:48:31
  11mg/m3,  12mg/m3,2020-02-06 13:48:36
  10mg/m3,  11mg/m3,2020-02-06 13:48:41
   9mg/m3,  12mg/m3,2020-02-06 13:48:46
   8mg/m3,  12mg/m3,2020-02-06 13:48:51
   9mg/m3,  12mg/m3,2020-02-06 13:48:56
   8mg/m3,  12mg/m3,2020-02-06 13:49:01
   6mg/m3,  10mg/m3,2020-02-06 13:49:06
   7mg/m3,   8mg/m3,2020-02-06 13:49:11
